index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,категория
78251,напольный коврик пазл город,https://www.wildberries.ru/catalog/0/search.aspx?search=напольный%20коврик%20пазл%20город&xsearch=true&xsearch=true&sort=popular,2.0,1153.5,999.0,1308.0,106.0,45.0,166.0,3.0,3.0,3.0,17.0,80.0,48.5,коврик напольный
78321,коврик багажника лада веста,https://www.wildberries.ru/catalog/0/search.aspx?search=коврик%20багажника%20лада%20веста&xsearch=true&xsearch=true&sort=popular,39.0,1804.4615384615383,751.0,2824.0,9.0,0.0,87.0,11.0,11.0,11.0,,,,коврик
78372,блюдо бланш,https://www.wildberries.ru/catalog/0/search.aspx?search=блюдо%20бланш&xsearch=true&xsearch=true&sort=popular,3.0,879.6666666666665,510.0,1604.0,28.0,1.0,62.0,3.0,2.0,2.0,8.0,50.0,31.66666666666667,блюдо
78388,спаленка покрывало евро,https://www.wildberries.ru/catalog/0/search.aspx?search=спаленка%20покрывало%20евро&xsearch=true&xsearch=true&sort=popular,79.0,1629.5443037974685,695.0,2637.0,6.0,0.0,67.0,48.0,14.0,12.0,30.0,61.0,33.13924050632912,евро спаленка
78471,балаклава детская спортивная,https://www.wildberries.ru/catalog/0/search.aspx?search=балаклава%20детская%20спортивная&xsearch=true&xsearch=true&sort=popular,20.0,1034.2,350.0,2090.0,6.0,0.0,83.0,17.0,2.0,2.0,,,,балаклава детская
78479,рецептурный силиконовый кулинарный коврик 46х66 для раскатки и выпечки с идеальным прилеганием,https://www.wildberries.ru/catalog/0/search.aspx?search=рецептурный%20силиконовый%20кулинарный%20коврик%2046х66%20для%20раскатки%20и%20выпечки%20с%20идеальным%20прилеганием&xsearch=true&xsearch=true&sort=popular,5.0,527.8,475.0,616.0,1883.0,4.0,8428.0,5.0,5.0,5.0,59.0,78.0,72.0,коврик рецептурный
78482,книга любовь на всю жизнь,https://www.wildberries.ru/catalog/0/search.aspx?search=книга%20любовь%20на%20всю%20жизнь&xsearch=true&xsearch=true&sort=popular,1.0,939.0,939.0,939.0,44.0,44.0,44.0,2.0,2.0,2.0,28.0,28.0,28.0,книга
78496,beauty style тканевая маска,https://www.wildberries.ru/catalog/0/search.aspx?search=beauty%20style%20тканевая%20маска&xsearch=true&xsearch=true&sort=popular,15.0,1052.0,600.0,1490.0,29.0,8.0,111.0,16.0,14.0,4.0,,,,маска
78592,футбольная форма спартак,https://www.wildberries.ru/catalog/0/search.aspx?search=футбольная%20форма%20спартак&xsearch=true&xsearch=true&sort=popular,6.0,1100.6666666666667,375.0,1701.0,26.0,0.0,79.0,4.0,4.0,4.0,14.0,51.0,28.16666666666667,форма футбольный
78763,электрическая зубная щетка philips sonicare sonicare cleancare+ hx3292/28,https://www.wildberries.ru/catalog/0/search.aspx?search=электрическая%20зубная%20щетка%20philips%20sonicare%20sonicare%20cleancare+%20hx3292/28&xsearch=true&xsearch=true&sort=popular,2.0,2379.0,2379.0,2379.0,190.0,168.0,212.0,3.0,3.0,3.0,47.0,47.0,47.0,зубной электрический
